40782,4738,276,200
40782,4742,272,200
40796,4726,271,198
40796,4724,274,197
40810,4720,276,199
40810,4717,280,198
40824,4814,274,202
40824,4811,281,198
40838,4810,277,203
40838,4806,285,199
40852,4809,276,205
40852,4805,285,200
40866,4808,277,205
40866,4805,285,200
40880,4808,276,206
40880,4805,284,201
40894,4808,275,207
40908,4808,272,210
40894,4805,284,201
40908,4805,284,201
